STATUS | wrapper  | 2014/06/09 09:54:15 | --> Wrapper Started as Console
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 16:09:03 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [_na] filter malformed, must start with start_object
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerFilter(QueryParseContext.java:238)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.index.query.IndexQueryParserService.parseInnerFilter(IndexQueryParserService.java:273)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.query.PostFilterParseElement.parse(PostFilterParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 16:09:03 | [2014-06-10 16:09:03,536][DEBUG][action.search.type       ] [Cerberus] [posts][1], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@3578e21b] lastShard [true]
INFO   | jvm 1    | 2014/06/10 16:09:03 | %S
INFO   | jvm 1    | 2014/06/10 16:09:03 | 
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 16:09:03 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [_na] filter malformed, must start with start_object
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerFilter(QueryParseContext.java:238)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.index.query.IndexQueryParserService.parseInnerFilter(IndexQueryParserService.java:273)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.query.PostFilterParseElement.parse(PostFilterParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 16:09:03 | [2014-06-10 16:09:03,536][DEBUG][action.search.type       ] [Cerberus] [posts][2], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@3578e21b] lastShard [true]
INFO   | jvm 1    | 2014/06/10 16:09:03 | %S
INFO   | jvm 1    | 2014/06/10 16:09:03 | 
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 16:09:03 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [_na] filter malformed, must start with start_object
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerFilter(QueryParseContext.java:238)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.index.query.IndexQueryParserService.parseInnerFilter(IndexQueryParserService.java:273)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.query.PostFilterParseElement.parse(PostFilterParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 16:09:03 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 16:27:22 | [2014-06-10 16:27:22,960][DEBUG][action.search.type       ] [Cerberus] [posts][1], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@7ff15972] lastShard [true]
INFO   | jvm 1    | 2014/06/10 16:27:22 | %S
INFO   | jvm 1    | 2014/06/10 16:27:22 | 
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 16:27:22 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [_na] filter malformed, must start with start_object
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerFilter(QueryParseContext.java:238)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.index.query.IndexQueryParserService.parseInnerFilter(IndexQueryParserService.java:273)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.query.PostFilterParseElement.parse(PostFilterParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 16:27:22 | [2014-06-10 16:27:22,962][DEBUG][action.search.type       ] [Cerberus] [posts][4], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@7ff15972]
INFO   | jvm 1    | 2014/06/10 16:27:22 | %S
INFO   | jvm 1    | 2014/06/10 16:27:22 | 
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 16:27:22 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 16:27:23 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [_na] filter malformed, must start with start_object
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerFilter(QueryParseContext.java:238)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.index.query.IndexQueryParserService.parseInnerFilter(IndexQueryParserService.java:273)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.query.PostFilterParseElement.parse(PostFilterParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 16:27:23 | [2014-06-10 16:27:22,977][DEBUG][action.search.type       ] [Cerberus] All shards failed for phase: [query]
INFO   | jvm 1    | 2014/06/10 16:27:23 | [2014-06-10 16:27:22,961][DEBUG][action.search.type       ] [Cerberus] [posts][0], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@7ff15972] lastShard [true]
INFO   | jvm 1    | 2014/06/10 16:27:23 | %S
INFO   | jvm 1    | 2014/06/10 16:27:23 | 
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 16:27:23 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [_na] filter malformed, must start with start_object
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerFilter(QueryParseContext.java:238)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.index.query.IndexQueryParserService.parseInnerFilter(IndexQueryParserService.java:273)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.query.PostFilterParseElement.parse(PostFilterParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 16:27:23 | [2014-06-10 16:27:22,960][DEBUG][action.search.type       ] [Cerberus] [posts][2], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@7ff15972] lastShard [true]
INFO   | jvm 1    | 2014/06/10 16:27:23 | %S
INFO   | jvm 1    | 2014/06/10 16:27:23 | 
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 16:27:23 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [_na] filter malformed, must start with start_object
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerFilter(QueryParseContext.java:238)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.index.query.IndexQueryParserService.parseInnerFilter(IndexQueryParserService.java:273)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.query.PostFilterParseElement.parse(PostFilterParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 16:27:23 | [2014-06-10 16:27:22,960][DEBUG][action.search.type       ] [Cerberus] [posts][3], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@7ff15972] lastShard [true]
INFO   | jvm 1    | 2014/06/10 16:27:23 | %S
INFO   | jvm 1    | 2014/06/10 16:27:23 | 
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 16:27:23 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [_na] filter malformed, must start with start_object
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerFilter(QueryParseContext.java:238)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.index.query.IndexQueryParserService.parseInnerFilter(IndexQueryParserService.java:273)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.query.PostFilterParseElement.parse(PostFilterParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 16:27:23 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 16:28:04 | [2014-06-10 16:28:04,402][DEBUG][action.search.type       ] [Cerberus] [posts][4], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@3476d1a8] lastShard [true]
INFO   | jvm 1    | 2014/06/10 16:28:04 | %S
INFO   | jvm 1    | 2014/06/10 16:28:04 | 
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 16:28:04 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [_na] filter malformed, must start with start_object
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerFilter(QueryParseContext.java:238)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.index.query.IndexQueryParserService.parseInnerFilter(IndexQueryParserService.java:273)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.query.PostFilterParseElement.parse(PostFilterParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 16:28:04 | [2014-06-10 16:28:04,402][DEBUG][action.search.type       ] [Cerberus] [posts][3], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@3476d1a8]
INFO   | jvm 1    | 2014/06/10 16:28:04 | %S
INFO   | jvm 1    | 2014/06/10 16:28:04 | 
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 16:28:04 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
